,name,full_text,date,url
71,Confucius,"If there is righteousness in the heart, there will be beauty in the character.<br>If there is beauty in the character, there will be harmony in the home.<br>If there is harmony in the home, there will be order in the nations.<br>When there is order in the nations, there will peace in the world.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=3
72,Confucius,Those who know the TRUTH are not equal to those who love it.,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=3
73,Confucius,"By nature, men are nearly alike; by practice, they get to be wide apart.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=3
74,Confucius,Behind every smile there's teeth.,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=3
75,Confucius,"When the wind blows,the grass bends.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=3
76,Confucius,He Who Knows And Knows That He Knows Is A Wise Man - Follow Him;<br>He Who Knows Not And Knows Not That He Knows Not Is A Fool - Shun Him,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=3
77,Confucius,"If one should desire to know whether a kingdom is well governed, if its morals are good or bad, the quality of its music will furnish the answer.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=3
78,Confucius,"The Master said, “The gentleman understands what is right, whereas the petty man understands profit.”<br>(Analects 4.16)",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=3
79,Confucius,Knowledge is merely brilliance in organization of ideas and not wisdom. The truly wise person goes beyond knowledge.,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=3
80,Confucius,"Settle one difficulty, and you keep a hundred away.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=3
81,Confucius,"Fix your mind on truth, hold firm to virtue, rely on loving kindness, and find your recreation in the Arts.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=3
82,Confucius,The green reed which bends in the wind is stronger than the mighty oak which breaks in a storm.,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=3
83,Confucius,No lake so still but it has its wave.<br>No circle so perfect but that it has its blur.<br>I would change things for you if I could; As I can't you must take them as they are.,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=3
84,Confucius,"If you look into your own heart, and you find nothing wrong there, what is there to worry about? What is there to fear?",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=3
85,Confucius,"The way of the superior person is threefold; virtuous, they are free from anxieties; wise they are free from perplexities; and bold they are free from fear.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=3
86,Confucius,"Ignorance is the night of the mind, but a night without moon or star.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=3
87,Confucius,You will never know how sharp a sword is unless it's drawn from its sheath,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=3
88,Confucius,Never contract friendship with a man that is not better than thyself. ,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=3
89,Confucius,Learn as if you were not reaching your goal and as though you were scared of missing it,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=3
90,Confucius,"Faced with what is right, to leave it undone shows a lack of courage.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=4
91,Confucius,"The superior man, when resting in safety, does not forget that danger may come. When in a state of security he does not forget the possibility of ruin. When all is orderly, he does not forget that disorder may come. Thus his person is not endangered, and his States and all their clans are preserved.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=4
92,Confucius,One joy dispels a hundred cares.,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=4
93,Confucius,Be not ashamed of mistakes and thus make them crimes.,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=4
94,Confucius,A youth is to be regarded with respect. How do we know that his future will not be equal to our present?,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=4
95,Confucius,"Some are born with knowledge, some derive it from study, and some acquire it only after a painful realization of their ignorance.<br><br>But the knowledge being possessed, it comes to the same thing.<br><br>Some study with a natural ease, some from a desire for advantages, and some by strenuous effort.<br>",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=4
96,Confucius,"The scholar does not consider gold and jade to be precious treasures, but loyalty and good faith.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=4
97,Confucius,"Wherever you go, go with all your heart.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=4
98,Confucius,"If there were one word that could act as a standard of conduct for one's entire life, perhaps it would be 'thoughtfulness.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=4
99,Confucius,"If you don't want to do something,don't impose on others",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=4
100,Confucius,"At fifteen I set my heart upon learning. <br>At thirty, I had planted my feet firm upon the ground. <br>At forty, I no longer suffered from perplexities. <br>At fifty, I knew what were the biddings of Heaven. <br>At sixty, I heard them with docile ear. <br>At seventy, I could follow the dictates of my own heart; for what I desired no longer overstepped the boundaries of right.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=4
101,Confucius,"To be able under all circumstances to practice five things constitutes perfect virtue; these five things are gravity, generosity of soul, sincerity, earnestness and kindness.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=4
102,Confucius,he who will not economize will have to agonize,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=4
103,Confucius,"Without feelings of respect, what is there to distinguish men from beasts?",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=4
104,Confucius,"Lead the people with administrative injunctions and put them in their place with penal law, and they will avoid punishments but will be without a sense of shame. Lead them with excellence and put them in their place through roles and ritual practices, and in addition to developing a sense of shame, they will order themselves harmoniously",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=4
105,Confucius,We take greater pains to persuade others that we are happy than in endeavoring to think so ourselves,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=4
106,Confucius,"The Essence of Knowledge is, having it, to use it.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=4
107,Confucius,They must often change who would remain constant in happiness and wisdom.,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=4
108,Confucius,Ability will never catch up with the demand for it.,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=4
109,Confucius,"We should keep the dead before our eyes, and honor them as though still living",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=4
110,Confucius,Don't use cannon to kill musquito.,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=4
111,Confucius,Your life is what your thoughts make it.,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=4
112,Confucius,"Speak the truth, do not yield to anger; give, if thou art asked for little; by these three steps thou wilt go near the gods.<br><br>راست بگو، تسليم خشم نشو، اگر از تو كم خواستند ببخش؛ با اين سه به خدايان مي رسي",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=4
113,Confucius,"I want you to be everything that's you, deep at the center of your being.”<br>“Life is really simple, but we insist on making it complicated",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=4
114,Confucius,"He who searches for evil, must first look at his own reflection.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=4
115,Confucius,A man without a mustache is a man without a soul.,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=4
116,Confucius,"Signs and symbols rule the world, not words nor laws.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=4
117,Confucius,"When you have faults, do not fear to abandon them.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=4
118,Confucius,He who speaks without modesty will find it difficult to make his words good.,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=4
119,Confucius,The superior man has a dignified ease without pride. The mean man has pride without a dignified ease.,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=4
120,Confucius,Be strict with yourself but least reproachful of others and complaint is kept afar.,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=5
121,Confucius,The journey with a 1000 miles begins with one step.,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=5
122,Confucius,Virtue is never left to stand alone. He who has it will have neighbors.,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=5
123,Confucius,Never tire to study. And to teach to others,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=5
124,Confucius,I am not concerned that I am not known; I seek to be worthy to be known.,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=5
125,Confucius,People with virtue must speak out; People who speak are not all virtuous.,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=5
126,Confucius,"A man of humanity is one who, in seeking to establish himself, finds a foothold for others and who, in desiring attaining himself, helps others to attain.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=5
127,Confucius,He who flatters a man is his enemy. he who tells him of his faults is his maker.,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=5
128,Confucius,"When a person should be spoken with, and you don't speak with them, you lose them. When a person shouldn't be spoken with and you speak to them, you waste your breath. The wise do not lose people, nor do they waste their breath.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=5
129,Confucius,"If there were an honorable way to get rich, I’d do it, even if it meant being a stooge standing around with a whip. But there isn’t an honorable way, so I just do what I like.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=5
130,Confucius,Anyone can find the switch after the lights are on.,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=5
131,Confucius,I followed my heart without breaking any rules.,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=5
132,Confucius,Act with kindness but do not expect gratitude.,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=5
133,Confucius,The demands that good people make are upon themselves;<br>Those that bad people make are upon others.,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=5
134,Confucius,The scholar who cherishes the love of comfort is not fit to be deemed a scholar.,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=5
135,Confucius,All people are the same; only their habits differ.,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=5
136,Confucius,Not to discuss with a man worthy of conversation is to waste the man. To discuss with a man not worthy of conversation is to waste words. The wise waste neither men nor words.,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=5
137,Confucius,Humankind differs from the animals only by a little and most people throw that away.,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=5
138,Confucius,"For this reason the gentleman will employ a man on a distant mission and observe his degree of loyalty, will employ him close at hand and observe his degree of respect. He will hand him troublesome affairs and observe how well he manages them, will suddenly ask his advice and observe how wisely he answers. He will exact some difficult promise from him and see how well he keeps it, turn over funds to him and see with what benevolence he dispenses them, inform him of the danger he is in and note how faithful he is to his duties. He will get him drunk with wine and observe how well he handles himself, place him in mixed company and see what effect beauty has upon him. By applying these nine tests, you may determine who is the unworthy man.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=5
139,Confucius,"Tsze-Kung asked, “Is there one word with which to act in accordance throughout a lifetime?” The Master said, “Is not reciprocity such a word? What you do not want done to yourself, do not do to others.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=5
140,Confucius,Looking at small advantages prevents great affairs from being accomplished.,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=5
141,Confucius,To see and listen to the wicked is already the beginning of wickedness,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=5
142,Confucius,A superior man in dealing with the world is not for anything or against anything. He follows righteousness as the standard.,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=5
143,Confucius,"If names be not correct, language is not in accordance with the truth of things.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=5
144,Confucius,"Writing cannot express all words, words cannot encompass all ideas.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=5
145,Confucius,The expectations of life depend upon diligence the mechanic that would perfect his work must first sharpen his tools. ,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=5
146,Confucius,"If you expect great things of yourself and demand little of others, you’ll keep resentment far away.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=5
147,Confucius,"As the water shapes itself to the vessel that contains it, so a wise man adapts himself to circumstances.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=5
148,Confucius,Learning without thinking is useless. Thinking without learning is dangerous.,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=5
149,Confucius,The cautious seldom err.,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=5
150,Confucius,It is when those who are not strong enough have made some moderate amount of progress that they fail and give up...,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=6
151,Confucius,A man without persistence will never make a good shaman or a good physician.,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=6
152,Confucius,Faithfulness and sincerity are the highest things.,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=6
153,Confucius,To be poor without murmuring is difficult. To be rich without being proud is easy.,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=6
154,Confucius,I used to take on trust a man's deeds after having listened to his words. Now having listened to a man's words I go on to observe his deeds.,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=6
155,Confucius,It is only when mosquito land on your balls that you realize there is a way to solve problems without using violence.,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=6
156,Confucius,"The more man meditates upon good thoughts, the better will be his world and the world at large.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=6
157,Confucius,"Where words lose their meaning, people lose their lives.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=6
158,Confucius,"Coarse rice to eat, water to drink, my bended arm for a pillow - therein is happiness. Wealth and rank attained through immoral means are nothing but drifting clouds.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=6
159,Confucius,Those who cannot forgive others break the bridge over which they themselves must pass.,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=6
160,Confucius,"If I understand Change, I shall make no great mistake in Life",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=6
161,Confucius,"If your desire is for good, the people will be good.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=6
162,Confucius,On a deux vies et la deuxième commence le jour ou l'on se rend compte qu'on n'en a qu'une.,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=6
163,Confucius,Return good for good; return evil with justice.,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=6
164,Confucius,"If either wealth or poverty are come by honesty, there is no shame.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=6
165,Confucius,I am not an originator but a transmitter.,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=6
166,Confucius,"If I am walking with two other men, each of them will serve as my teacher. I will pick out the good points of the one and imitate them, and the bad points of the other and correct them in myself.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=6
167,Confucius,You can force the people to obey; you cannot force them to understand.,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=6
168,Confucius,Things have their roots and branches. Affairs have their beginnings and their ends. To know what is first and what is last will lead one near the Way.,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=6
169,Confucius,"Tell me and I will forget, show me and I may remember; involve me and I will understand.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=6
170,Confucius,"Care not for want of place; care for thy readiness to fill one. Care not for being unknown, but seek to be worthy of note.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=6
171,Confucius,"A youth is to be regarded with respect. How do we know that his future will not be equal to our present? If he reach the age of forty or fifty, and has not made himself heard of, then indeed he will not be worth being regarded with respect.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=6
172,Confucius,"The Master said, “To study, and then in a timely fashion to practice what you have learned—is this not satisfying? To have companions arrive from afar—is this not a joy? To remain unrecognized by others and yet remain free of resentment—is this not the mark of the gentleman?”<br>(Analects 1.1)",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=6
173,Confucius,"To study and constantly, is this not a pleasure? To have friends come from far away places, is this not a joy? If people do not recognize your worth, but this does not worry you, are you not a true gentleman?",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=6
174,Confucius,There is nothing more real than what cannot be seen and there is nothing more certain than what cannot be heard.,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=6
175,Confucius,"When everyone hates a person, you should investigate thoroughly, and when everyone loves a person, you should also investigate thoroughly.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=6
176,Confucius,"I want you to be everything that's you, deep at the center of your being.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=6
177,Confucius,¿Me preguntas por qué compro arroz y flores?<br>Compro arroz para vivir y flores para tener algo por lo que vivir.,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=6
178,Confucius,What can a man do with music who is not benevolent?,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=6
179,Confucius,"There are some with whom we may study in common, but we shall find them unable to go along with us to principles. Perhaps we may go on with them to principles, but we shall find them unable to get established in those along with us. Or if we may get so established along with them, we shall find them unable to weigh occurring events along with us.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=6
180,Confucius,"Think of tomorrow, the past can't be mended.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=7
181,Confucius,"Without an acquaintance with the rules of propriety, it is impossible for the character to be established",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=7
182,Confucius,"Men do not stumble over mountains, but over molehills.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=7
183,Confucius,"The book salesman should be honored because he brings to our attention, as a rule, the very books we need most and neglect most.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=7
184,Confucius,"Walking among three people, I find my teacher among them. I choose that which is good in them and follow it, and that which is bad and change it.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=7
185,Confucius,Imagination is more important than knowledge.,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=7
186,Confucius,"A man should demand much from himself, but little from others. When you meet a man of worth, think how you may attain to his excellence. When you meet an unworthy one, then look within and examine yourself.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=7
187,Confucius,Words are the voice of the heart.,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=7
188,Confucius,"When we see men of a contrary character, we should turn inwards and examine ourselves.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=7
189,Confucius,"No matter how busy you make think you are you must find time for reading, or surrender yourself to self-chosen ignorance",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=7
190,Confucius,"Choose a job you love, and you will never have to work a day in your life.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=7
